t_ms,host_time_iso,true_distance_cm,raw_cm,ema_cm,lp_cm,median_cm,outlier_cm,kalman_cm
4313,2025-09-21T16:52:45.577,300.0,-1.000,256.809,256.809,296.163,296.163,199.545
4413,2025-09-21T16:52:45.666,300.0,297.124,266.888,266.888,296.506,297.124,204.272
4513,2025-09-21T16:52:45.765,300.0,296.969,274.408,274.408,296.952,296.969,208.724
4613,2025-09-21T16:52:45.866,300.0,295.443,279.667,279.667,296.952,295.443,212.856
4713,2025-09-21T16:52:45.966,300.0,297.192,284.048,284.048,296.969,297.192,216.845
4813,2025-09-21T16:52:46.066,300.0,295.769,286.978,286.978,296.969,295.769,220.553
4913,2025-09-21T16:52:46.166,300.0,295.272,289.052,289.052,295.769,295.272,224.041
5013,2025-09-21T16:52:46.265,300.0,295.820,290.744,290.744,295.769,295.820,227.374
5113,2025-09-21T16:52:46.366,300.0,295.615,291.962,291.962,295.769,295.615,230.527
5213,2025-09-21T16:52:46.465,300.0,294.603,292.622,292.622,295.615,294.603,233.473
5313,2025-09-21T16:52:46.565,300.0,295.340,293.301,293.301,295.340,295.340,236.305
5413,2025-09-21T16:52:46.666,300.0,295.512,293.854,293.854,295.512,295.512,239.005
5513,2025-09-21T16:52:46.765,300.0,294.980,294.135,294.135,295.340,294.980,241.549
5613,2025-09-21T16:52:46.866,300.0,294.706,294.278,294.278,294.980,294.706,243.956
5713,2025-09-21T16:52:46.966,300.0,294.483,294.329,294.329,294.980,294.483,246.238
5813,2025-09-21T16:52:47.065,300.0,295.735,294.681,294.681,294.980,295.735,248.467
5913,2025-09-21T16:52:47.166,300.0,295.752,294.948,294.948,294.980,295.752,250.591
6013,2025-09-21T16:52:47.265,300.0,294.911,294.939,294.939,294.911,294.911,252.577
6113,2025-09-21T16:52:47.366,300.0,295.340,295.039,295.039,295.340,295.340,254.489
6213,2025-09-21T16:52:47.465,300.0,295.820,295.235,295.235,295.735,295.820,256.334
6313,2025-09-21T16:52:47.566,300.0,296.592,295.574,295.574,295.752,296.592,258.128
6413,2025-09-21T16:52:47.665,300.0,295.735,295.614,295.614,295.735,295.735,259.801
6513,2025-09-21T16:52:47.765,300.0,295.700,295.636,295.636,295.735,295.700,261.396
6613,2025-09-21T16:52:47.866,300.0,296.592,295.875,295.875,295.820,296.592,262.957
6713,2025-09-21T16:52:47.966,300.0,297.587,296.303,296.303,296.592,297.587,264.492
6813,2025-09-21T16:52:48.066,300.0,297.244,296.538,296.538,296.592,297.244,265.941
6913,2025-09-21T16:52:48.166,300.0,298.753,297.092,297.092,297.244,298.753,267.392
7013,2025-09-21T16:52:48.265,300.0,297.810,297.271,297.271,297.587,297.810,268.736
7113,2025-09-21T16:52:48.366,300.0,297.964,297.444,297.444,297.810,297.964,270.026
7213,2025-09-21T16:52:48.466,300.0,299.079,297.853,297.853,297.964,299.079,271.307
7313,2025-09-21T16:52:48.566,300.0,296.506,297.516,297.516,297.964,296.506,272.418
7413,2025-09-21T16:52:48.666,300.0,295.237,296.947,296.947,297.810,295.237,273.422
7513,2025-09-21T16:52:48.766,300.0,296.283,296.781,296.781,296.506,296.283,274.429
7613,2025-09-21T16:52:48.866,300.0,295.958,296.575,296.575,296.283,295.958,275.376
7713,2025-09-21T16:52:48.977,300.0,-1.000,296.575,296.575,296.283,297.244,275.376
7813,2025-09-21T16:52:49.076,300.0,-1.000,296.575,296.575,296.283,297.244,275.376
7913,2025-09-21T16:52:49.176,300.0,-1.000,296.575,296.575,296.283,297.244,275.376
8013,2025-09-21T16:52:49.276,300.0,-1.000,296.575,296.575,296.283,297.244,275.376
8113,2025-09-21T16:52:49.377,300.0,-1.000,296.575,296.575,296.283,297.244,275.376
8213,2025-09-21T16:52:49.477,300.0,-1.000,296.575,296.575,296.283,297.244,275.376
8313,2025-09-21T16:52:49.547,300.0,0.051,222.444,222.444,295.958,297.244,263.297
8413,2025-09-21T16:52:49.676,300.0,-1.000,222.444,222.444,295.958,297.244,263.297
8513,2025-09-21T16:52:49.776,300.0,-1.000,222.444,222.444,295.958,297.244,263.297
8613,2025-09-21T16:52:49.865,300.0,299.250,241.646,241.646,295.958,299.250,264.873
8713,2025-09-21T16:52:49.966,300.0,299.062,256.000,256.000,296.283,299.062,266.372
8813,2025-09-21T16:52:50.065,300.0,295.443,265.861,265.861,295.958,295.443,267.646
8913,2025-09-21T16:52:50.166,300.0,296.198,273.445,273.445,296.198,296.198,268.897
9013,2025-09-21T16:52:50.266,300.0,296.026,279.090,279.090,296.198,296.026,270.085
9113,2025-09-21T16:52:50.365,300.0,296.078,283.337,283.337,296.078,296.078,271.224
9213,2025-09-21T16:52:50.466,300.0,296.215,286.556,286.556,296.078,296.215,272.318
9313,2025-09-21T16:52:50.565,300.0,296.644,289.078,289.078,296.198,296.644,273.383
9413,2025-09-21T16:52:50.666,300.0,296.438,290.918,290.918,296.215,296.438,274.393
9513,2025-09-21T16:52:50.765,300.0,295.374,292.032,292.032,296.215,295.374,275.311
9613,2025-09-21T16:52:50.866,300.0,295.735,292.958,292.958,296.215,295.735,276.205
9713,2025-09-21T16:52:50.966,300.0,295.700,293.643,293.643,295.735,295.700,277.059
9813,2025-09-21T16:52:51.066,300.0,295.495,294.106,294.106,295.700,295.495,277.865
9913,2025-09-21T16:52:51.166,300.0,295.855,294.543,294.543,295.700,295.855,278.653
10013,2025-09-21T16:52:51.266,300.0,295.683,294.828,294.828,295.700,295.683,279.398
10113,2025-09-21T16:52:51.366,300.0,295.443,294.982,294.982,295.683,295.443,280.100
10213,2025-09-21T16:52:51.466,300.0,295.031,294.994,294.994,295.495,295.031,280.754
10313,2025-09-21T16:52:51.567,300.0,295.237,295.055,295.055,295.443,295.237,281.387
10413,2025-09-21T16:52:51.667,300.0,294.860,295.006,295.006,295.237,294.860,281.977
10513,2025-09-21T16:52:51.767,300.0,296.352,295.343,295.343,295.237,296.352,282.606
10613,2025-09-21T16:52:51.866,300.0,295.392,295.355,295.355,295.237,295.392,283.165
10713,2025-09-21T16:52:51.966,300.0,296.318,295.596,295.596,295.392,296.318,283.740
10813,2025-09-21T16:52:52.067,300.0,298.702,296.372,296.372,296.318,295.495,284.395
10913,2025-09-21T16:52:52.167,300.0,298.067,296.796,296.796,296.352,298.067,284.993
11013,2025-09-21T16:52:52.266,300.0,298.067,297.114,297.114,298.067,298.067,285.565
11113,2025-09-21T16:52:52.367,300.0,299.525,297.716,297.716,298.067,299.525,286.176
11213,2025-09-21T16:52:52.467,300.0,299.319,298.117,298.117,298.702,299.319,286.751
11313,2025-09-21T16:52:52.567,300.0,299.953,298.576,298.576,299.319,299.953,287.328
11413,2025-09-21T16:52:52.666,300.0,299.285,298.753,298.753,299.319,299.285,287.851
11513,2025-09-21T16:52:52.767,300.0,299.422,298.920,298.920,299.422,299.422,288.357
11613,2025-09-21T16:52:52.866,300.0,299.422,299.046,299.046,299.422,299.422,288.841
11713,2025-09-21T16:52:52.967,300.0,299.388,299.131,299.131,299.422,299.388,289.302
11813,2025-09-21T16:52:53.067,300.0,300.228,299.405,299.405,299.422,299.388,289.780
11913,2025-09-21T16:52:53.166,300.0,300.176,299.598,299.598,299.422,299.422,290.235
12013,2025-09-21T16:52:53.267,300.0,300.091,299.721,299.721,300.091,300.091,290.666
12113,2025-09-21T16:52:53.367,300.0,300.914,300.019,300.019,300.176,299.525,291.114
12213,2025-09-21T16:52:53.467,300.0,299.079,299.784,299.784,300.176,299.079,291.463
12313,2025-09-21T16:52:53.567,300.0,300.451,299.951,299.951,300.176,300.451,291.856
12413,2025-09-21T16:52:53.666,300.0,299.079,299.733,299.733,300.091,299.079,292.172
12513,2025-09-21T16:52:53.766,300.0,300.554,299.938,299.938,300.451,300.554,292.538
12613,2025-09-21T16:52:53.867,300.0,298.599,299.603,299.603,299.079,298.599,292.803
12713,2025-09-21T16:52:53.966,300.0,298.787,299.399,299.399,299.079,298.787,293.065
12813,2025-09-21T16:52:54.066,300.0,298.547,299.186,299.186,298.787,298.547,293.305
12913,2025-09-21T16:52:54.166,300.0,298.290,298.962,298.962,298.599,298.290,293.523
13013,2025-09-21T16:52:54.266,300.0,299.662,299.137,299.137,298.599,299.662,293.791
13113,2025-09-21T16:52:54.366,300.0,297.432,298.711,298.711,298.547,297.432,293.951
13213,2025-09-21T16:52:54.466,300.0,297.364,298.374,298.374,298.290,297.364,294.100
13313,2025-09-21T16:52:54.566,300.0,297.261,298.096,298.096,297.432,297.261,294.238
13413,2025-09-21T16:52:54.666,300.0,296.523,297.703,297.703,297.364,296.523,294.338
13513,2025-09-21T16:52:54.766,300.0,297.621,297.682,297.682,297.364,297.621,294.482
13613,2025-09-21T16:52:54.867,300.0,296.781,297.457,297.457,297.261,296.781,294.582
13713,2025-09-21T16:52:54.967,300.0,296.318,297.172,297.172,296.781,296.318,294.658
13813,2025-09-21T16:52:55.067,300.0,296.746,297.066,297.066,296.746,296.746,294.749
13913,2025-09-21T16:52:55.167,300.0,297.244,297.110,297.110,296.781,297.244,294.859
14013,2025-09-21T16:52:55.266,300.0,296.901,297.058,297.058,296.781,296.901,294.948
14113,2025-09-21T16:52:55.367,300.0,297.347,297.130,297.130,296.901,297.347,295.053
14213,2025-09-21T16:52:55.466,300.0,296.987,297.094,297.094,296.987,296.987,295.137
14313,2025-09-21T16:52:55.566,300.0,298.393,297.419,297.419,297.244,298.393,295.280
14413,2025-09-21T16:52:55.666,300.0,298.942,297.800,297.800,297.347,296.987,295.440
14513,2025-09-21T16:52:55.767,300.0,297.724,297.781,297.781,297.724,297.724,295.540
14613,2025-09-21T16:52:55.866,300.0,297.278,297.655,297.655,297.724,297.278,295.616
14713,2025-09-21T16:52:55.967,300.0,297.295,297.565,297.565,297.724,297.295,295.689
14813,2025-09-21T16:52:56.067,300.0,299.010,297.926,297.926,297.724,299.010,295.834
14913,2025-09-21T16:52:56.167,300.0,297.690,297.867,297.867,297.690,297.690,295.916
15013,2025-09-21T16:52:56.265,300.0,296.798,297.600,297.600,297.295,296.798,295.954
15113,2025-09-21T16:52:56.366,300.0,298.101,297.725,297.725,297.690,298.101,296.048
15213,2025-09-21T16:52:56.467,300.0,298.496,297.918,297.918,298.101,298.496,296.155
15313,2025-09-21T16:52:56.567,300.0,297.638,297.848,297.848,297.690,297.638,296.220
15413,2025-09-21T16:52:56.667,300.0,298.513,298.014,298.014,298.101,298.513,296.320
15513,2025-09-21T16:52:56.766,300.0,298.067,298.027,298.027,298.101,298.067,296.397
15613,2025-09-21T16:52:56.866,300.0,297.964,298.012,298.012,298.067,297.964,296.465
15713,2025-09-21T16:52:56.967,300.0,296.644,297.670,297.670,297.964,296.644,296.473
15813,2025-09-21T16:52:57.067,300.0,297.072,297.520,297.520,297.964,297.072,296.499
15913,2025-09-21T16:52:57.167,300.0,297.089,297.413,297.413,297.089,297.089,296.525
16013,2025-09-21T16:52:57.267,300.0,297.072,297.327,297.327,297.072,297.072,296.549
16113,2025-09-21T16:52:57.366,300.0,296.661,297.161,297.161,297.072,296.661,296.554
16213,2025-09-21T16:52:57.467,300.0,296.661,297.036,297.036,297.072,296.661,296.559
16313,2025-09-21T16:52:57.566,300.0,296.644,296.938,296.938,296.661,296.644,296.562
16413,2025-09-21T16:52:57.667,300.0,297.484,297.074,297.074,296.661,297.484,296.603
16513,2025-09-21T16:52:57.766,300.0,297.930,297.288,297.288,296.661,297.930,296.661
16613,2025-09-21T16:52:57.866,300.0,297.089,297.238,297.238,297.089,297.089,296.679
16713,2025-09-21T16:52:57.967,300.0,296.644,297.090,297.090,297.089,296.644,296.678
16813,2025-09-21T16:52:58.065,300.0,297.141,297.103,297.103,297.141,297.141,296.698
16913,2025-09-21T16:52:58.167,300.0,296.695,297.001,297.001,297.089,296.695,296.698
