activity,sensor,axis,snr_db,mse,rmse,nrmse,correlation,smoothness_improvement,lag_samples,freq_distortion,peak_preservation_ratio,dynamic_range_ratio
Walking,accelerometer,x,-1.0994803117683354,1.9886629084061387,1.4101995987824343,0.08218308781195804,0.7163775857204882,18.828450838092962,1,58.908959609297796,0.6704730831973899,0.455512140539882
Walking,accelerometer,y,14.128733116775827,3.126617356814091,1.7682243513802458,0.048277189912998106,0.9736913377242872,16.117596409160875,1,71.41135599730272,0.6452173913043479,0.6625542392716762
Walking,accelerometer,z,6.031155881593685,2.72783894936261,1.651617071043591,0.10128327951155924,0.7587365756229193,11.687485727172692,1,58.74335827936999,0.6405622489959839,0.5029828586120495
Walking,gyroscope,x,-1.2249140480555183,0.15122279555456555,0.3888737527200384,0.10899540863989884,0.7150428280133116,9.308813848656289,2,12.998066706712748,0.6525612472160356,0.5459588392329402
Walking,gyroscope,y,-1.1333071969742936,0.4329041717787167,0.6579545362551403,0.0913646185715278,0.7168048386337258,11.731155033872387,1,24.09929344926966,0.6995884773662552,0.5504806092568761
Walking,gyroscope,z,0.370448302782339,0.4037953778315729,0.6354489576917826,0.09101441076306843,0.759992143470523,8.923864691678865,2,21.551522814669227,0.5598377281947262,0.5394077405492242
