true_distance_cm,raw_mean_cm,raw_pct_error_of_mean,dist_kalman_mean,dist_kalman_pct_error_of_mean
10.0,9.187967686055375,8.120323139446253,9.13203653933386,8.679634606661395
20.0,19.831690380937815,0.8415480953109267,18.221238852756624,8.89380573621688
30.0,30.429642159628777,1.432140532095924,29.393099629503137,2.023001234989543
40.0,41.65924824661031,4.148120616525777,39.870629195069085,0.32342701232728643
50.0,52.799431011249496,5.598862022498992,50.72852668235669,1.4570533647133743
60.0,56.09202051551827,6.51329914080288,57.56266237168518,4.062229380524704
