true_distance_cm,raw_mean_cm,raw_pct_error_of_mean,dist_outlier_mean,dist_outlier_pct_error_of_mean
10.0,11.059544827586215,10.595448275862154,11.050277586206906,10.502775862069065
20.0,20.487919708029185,2.4395985401459264,20.48779562043794,2.4389781021896972
30.0,29.875750000000014,0.4141666666666192,29.87605357142858,0.4131547619047282
40.0,39.823109489051106,0.44222627737223513,39.835689781021905,0.4107755474452368
50.0,49.69125641025641,0.6174871794871848,49.69610968660969,0.6077806267806238
60.0,52.60788333333332,12.320194444444468,55.18338888888888,8.027685185185202
