activity,sensor,axis,snr_db,mse,rmse,nrmse,correlation,smoothness_improvement,lag_samples,freq_distortion,peak_preservation_ratio,dynamic_range_ratio
Walking Upstairs,accelerometer,x,12.863242452457937,0.45877046364659285,0.6773259655783122,0.0224170077659113,0.9773890918021308,1.7109053336412408,0,27.266245526887527,1.0454545454545454,0.6427099841500122
Walking Upstairs,accelerometer,y,21.42799294273643,0.5183216430709003,0.7199455834095382,0.023699859655574848,0.996052626625323,1.0591793720038047,0,28.95177114298735,1.0858725761772854,0.98005989911405
Walking Upstairs,accelerometer,z,16.515952000646234,0.30862829370354733,0.5555432419745086,0.02781550542648112,0.9832377094860416,1.1409763994821058,0,21.790196840471143,1.0599455040871935,0.9397027091777455
Walking Upstairs,gyroscope,x,7.368752170867822,0.08497154979625257,0.29149879896193837,0.04729300455337643,0.9373066830945115,0.926366535855449,0,9.983892758869118,1.1582491582491583,0.8977584678755414
Walking Upstairs,gyroscope,y,10.483376243516911,0.037108516328969623,0.19263570886253054,0.04013420630224318,0.9583981551318056,1.0028573194110708,0,7.283729319117682,1.0542857142857143,0.9459556986423692
Walking Upstairs,gyroscope,z,10.249465201469087,0.07871592532952086,0.28056358518083,0.04196152875070479,0.9611920957031255,0.955831289094066,0,10.101394058816147,1.0979228486646884,0.8405499651164513
