activity,time_ms,ax,ay,az,gx,gy,gz,ax_ema,ay_ema,az_ema,gx_ema,gy_ema,gz_ema,ax_median,ay_median,az_median,gx_median,gy_median,gz_median,ax_lp,ay_lp,az_lp,gx_lp,gy_lp,gz_lp,ax_outlier,ay_outlier,az_outlier,gx_outlier,gy_outlier,gz_outlier,q0,q1,q2,q3
3,0.0,-1.4053963745117186,8.75320126953125,-3.2728736694335936,-0.19265237392242754,-0.15228330801752052,0.095926493239383,-1.4053963745117186,8.75320126953125,-3.2728736694335936,-0.19265237392242754,-0.15228330801752052,0.095926493239383,-1.4053963745117186,8.33182177734375,-3.2513258544921873,-0.06475038293658353,-0.15228330801752052,0.08366921910323961,-1.3803437318587144,8.665156612894947,-3.232719831819257,-0.09093404641155405,-0.22728345491114513,0.09406493292705637,-1.4053963745117186,8.75320126953125,-3.2728736694335936,-0.09166309353985487,-0.15228330801752052,0.095926493239383,0.9999997029487501,2.4092660378538232e-05,-0.0006028887041864679,0.0004796323237214914
3,10.0,-1.5083470458984374,8.432378247070313,-3.2513258544921873,-0.14282388993419248,-0.23009035253390894,0.08366921910323961,-1.4259865087890624,8.689036665039062,-3.2685641064453126,-0.18268667712478054,-0.16784471692079822,0.09347503841215433,-1.4820108276367188,8.432378247070313,-3.2513258544921873,-0.06475038293658353,-0.23009035253390894,0.095926493239383,-1.369482756569934,8.682151161150594,-3.229157010656139,-0.08849312030245798,-0.22202397401556448,0.09019420581152701,-1.5083470458984374,8.432378247070313,-3.2513258544921873,-0.14282388993419248,-0.23009035253390894,0.08366921910323961,0.9999983099682552,0.0002946438420320119,-0.0015775857297494825,0.0008969219057606745
3,20.0,-1.4867992309570313,8.33182177734375,-3.265691064453125,-0.06475038293658353,-0.28618070483082597,0.1508177643708077,-1.4381490532226562,8.617593687500001,-3.2679894980468753,-0.15909941828714114,-0.19151191450280378,0.10494358360388502,-1.4820108276367188,8.480262280273436,-3.2513258544921873,-0.06475038293658353,-0.23915007689540624,0.095926493239383,-1.3543156884189178,8.706763643686832,-3.2243746056702656,-0.08596243856662436,-0.21372618873535448,0.08454483496896792,-1.4867992309570313,8.33182177734375,-3.265691064453125,-0.06475038293658353,-0.28618070483082597,0.1508177643708077,0.9999941699617539,0.0009554922137936709,-0.0028336590005723227,0.0016484701394034584
3,30.0,-1.4820108276367188,8.480262280273436,-3.1962592163085937,-0.03317457891195329,-0.279385911559703,0.16387442595061263,-1.4469214081054687,8.590127406054687,-3.2536434416992193,-0.1339144504121036,-0.20908671391418365,0.11672975207323055,-1.4820108276367188,8.480262280273436,-3.2513258544921873,-0.042234303273450575,-0.23915007689540624,0.08366921910323961,-1.3351611312568044,8.73885835194518,-3.218549814298544,-0.08421238580910685,-0.20139556850663376,0.07686603268985695,-1.4820108276367188,8.480262280273436,-3.1962592163085937,-0.03317457891195329,-0.11770980107915956,0.16387442595061263,0.9999871498116524,0.0017747572374283303,-0.0040600152572933335,0.0024630721521769886
3,40.0,-1.2497732666015624,8.762778076171875,-3.1962592163085937,0.002264931090374321,-0.23915007689540624,0.08313629414079861,-1.4074917798046875,8.624657540078125,-3.2421665966210944,-0.10667857411160801,-0.21509938651042818,0.11001106048674418,-1.2497732666015624,8.762778076171875,-3.265691064453125,-0.042234303273450575,-0.23915007689540624,0.08313629414079861,-1.3135327402123695,8.775651557472493,-3.2120308708687144,-0.08405123687768148,-0.18451495436121856,0.06737092185315716,-1.2497732666015624,8.762778076171875,-3.1962592163085937,-0.07980551312554225,-0.10005666169830088,0.08313629414079861,0.9999789314744211,0.00277738929846246,-0.005115863424059617,0.002872395757253589
3,50.0,-1.1133037719726562,9.133879333496093,-3.3710359375,-0.042234303273450575,-0.17479938768065348,-0.0034640122558666085,-1.3486541782382813,8.726501898761718,-3.2679404647968755,-0.09378971994397653,-0.20703938674447325,0.08731604593822202,-1.1133037719726562,8.98304462890625,-3.1962592163085937,-0.042234303273450575,-0.17479938768065348,0.0752756509447936,-1.2916467813495465,8.812452041783228,-3.2052644153831276,-0.08583065126503055,-0.16319394171002574,0.05676564103482546,-1.1133037719726562,9.133879333496093,-3.3710359375,-0.042234303273450575,-0.17479938768065348,-0.0034640122558666085,0.9999723757444956,0.003561572762151091,-0.005870467225859854,0.0028461486115542124
3,60.0,-1.0606313354492187,9.179369165039063,-3.3159692993164063,-0.07980551312554225,-0.13536294046001823,0.0019984686091538127,-1.291049609680469,8.817075352017188,-3.2775462317007817,-0.09099287858028969,-0.19270409748758227,0.07025253047240838,-1.1133037719726562,8.98304462890625,-3.1962592163085937,-0.07980551312554225,-0.13536294046001823,0.0752756509447936,-1.271350275733655,8.844652822037819,-3.199098247724231,-0.08931883761089876,-0.1380178642561781,0.045897340650157575,-1.0606313354492187,9.179369165039063,-3.3159692993164063,-0.07980551312554225,-0.13536294046001823,0.0019984686091538127,0.9999666016110947,0.004157952477356559,-0.006435235519413762,0.002845142766902159
3,70.0,-1.1133037719726562,8.98304462890625,-3.0789433349609374,-0.10005666169830088,-0.10005666169830088,0.0752756509447936,-1.2555004421389064,8.850269207395002,-3.237825652352813,-0.09280563520389194,-0.174174610329726,0.07125715456688543,-1.1133037719726562,8.98304462890625,-3.1483751831054687,-0.09472741207389071,-0.10005666169830088,0.050094946469455566,-1.2531303834898788,8.869579338466723,-3.1951733902253436,-0.09384996691713478,-0.10978967059675329,0.03539479360844025,-1.1133037719726562,8.98304462890625,-3.0789433349609374,-0.10005666169830088,-0.10005666169830088,0.0752756509447936,0.9999608039312071,0.004649259457833953,-0.006817283345694888,0.0032093045246493366
3,80.0,-1.3335703247070312,8.913612780761719,-3.038241906738281,-0.09832465557036758,-0.07447626350113208,0.12017457903044926,-1.2711144186525316,8.862937922068346,-3.197908903229907,-0.09390943927718706,-0.15423494096400725,0.08104063945959819,-1.2401964599609374,8.913612780761719,-3.1483751831054687,-0.09472741207389071,-0.07447626350113208,0.050094946469455566,-1.2358991040968457,8.886924216875778,-3.195587901703368,-0.0985737003121475,-0.07933831989703188,0.02573914944208297,-1.3335703247070312,8.913612780761719,-3.2728736694335936,-0.09832465557036758,-0.07447626350113208,0.12017457903044926,0.999954722271129,0.005143940204046539,-0.0070477861663029735,0.003797630445445488
3,90.0,-1.2401964599609374,8.889670764160156,-3.1483751831054687,-0.09472741207389071,-0.0575558959436298,0.050094946469455566,-1.2649308269142128,8.868284490486708,-3.1880021592050194,-0.09407303383652779,-0.13489913195993175,0.07485150086156966,-1.2401964599609374,8.889670764160156,-3.1483751831054687,-0.09472741207389071,-0.0575558959436298,0.050094946469455566,-1.2176578843541384,8.897915292529555,-3.2019696973043192,-0.1026061676365644,-0.04745076289448641,0.01767184718313556,-1.2401964599609374,8.889670764160156,-3.1483751831054687,-0.09472741207389071,-0.0575558959436298,0.050094946469455566,0.9999499025773758,0.005660195771141261,-0.007201990801581381,0.004035572799883756
3,100.0,-1.3048399047851562,8.832209924316405,-3.153163586425781,-0.09166309353985487,-0.00013323124061025417,-0.021583460978861175,-1.2729126424884016,8.861069577252648,-3.181034444649172,-0.09359104577719321,-0.10794595181606746,0.055564508493483496,-1.2401964599609374,8.836998327636719,-3.153163586425781,-0.09166309353985487,-0.00013323124061025417,0.02971056665608668,-1.1964173453375426,8.904311287299775,-3.2149597788093414,-0.10504394251870491,-0.014885574992929234,0.012423863657847499,-1.3048399047851562,8.832209924316405,-3.153163586425781,-0.09166309353985487,-0.00013323124061025417,-0.021583460978861175,0.9999482422005148,0.00619207806768436,-0.007059245679783099,0.003916393715743166
3,110.0,-1.1276689819335937,8.836998327636719,-3.327940307617187,-0.0848683002687319,0.0025313935715948295,-0.023848392069235495,-1.24386391037744,8.856255327329462,-3.2104156172427754,-0.09184649667550096,-0.08585048273853502,0.039681928380939695,-1.1276689819335937,8.832209924316405,-3.191470812988281,-0.0848683002687319,0.0025313935715948295,0.02971056665608668,-1.170676922118305,8.907752360559584,-3.2344308766065573,-0.10491083520479214,0.017606524874048776,0.01150355359895886,-1.1276689819335937,8.836998327636719,-3.327940307617187,-0.0848683002687319,0.0025313935715948295,-0.023848392069235495,0.9999460147152741,0.006760631572103011,-0.00692274176153434,0.00378644454473566
