activity,sensor,axis,snr_db,mse,rmse,nrmse,correlation,smoothness_improvement,lag_samples,freq_distortion,peak_preservation_ratio,dynamic_range_ratio
Walking Upstairs,accelerometer,x,7.584920800972027,1.4301472142194855,1.19588762608344,0.03957949873984293,0.9258166186097619,16.41842774717216,2,39.92506805441376,0.46136363636363636,0.5002929359760708
Walking Upstairs,accelerometer,y,14.465383863310574,2.5265306476271028,1.5895064163529202,0.052324897682955694,0.9804085756699894,11.93683462048122,1,52.2485925946057,0.6398891966759003,0.7798427497988798
Walking Upstairs,accelerometer,z,9.418898505514377,1.4409194438789747,1.2003830404829012,0.06010200188510282,0.9189793584741011,10.102137661393144,2,37.65189169259081,0.5722070844686649,0.7372215820489425
Walking Upstairs,gyroscope,x,3.7216458013335227,0.18078707025014343,0.42519062813065794,0.06898327671964716,0.8512321277504135,5.685191174435813,2,11.135125950165612,0.5656565656565656,0.6679006290497312
Walking Upstairs,gyroscope,y,0.06702600953896615,0.20118182254680972,0.44853296706798457,0.09344848231908058,0.7510827062383562,9.814082810990602,2,13.436938078479555,0.6,0.5879563366547602
Walking Upstairs,gyroscope,z,4.169790884082659,0.2594764804310801,0.5093883395122822,0.07618491701245507,0.8615556669374074,7.049589425452643,2,14.481119567060526,0.5252225519287834,0.6303970852610784
