activity,sensor,axis,snr_db,mse,rmse,nrmse,correlation,smoothness_improvement,lag_samples,freq_distortion,peak_preservation_ratio,dynamic_range_ratio
Walking Downstairs,accelerometer,x,8.308280359560547,0.5931449395737439,0.7701590352477493,0.056743122421814805,0.9354629334506528,5.055509587420468,0,29.340851616963544,0.42291666666666666,0.744046569054317
Walking Downstairs,accelerometer,y,19.456615249598705,0.894346755962191,0.9456990831983454,0.02492282256301021,0.9936445605508657,2.6450848551186303,0,35.9372688638573,0.4228855721393035,0.8916791545051032
Walking Downstairs,accelerometer,z,14.492554911391618,0.42371312215446816,0.6509325019957662,0.03545165315195273,0.9688207153908637,2.8327258489553544,0,25.0648195372647,0.4444444444444444,0.6990481157870393
Walking Downstairs,gyroscope,x,11.304605439698568,0.013015071186284869,0.11408361488962764,0.03373184019853252,0.9726834106815364,1.849581074893548,0,4.321393144325642,0.5677655677655677,0.7745125073633511
Walking Downstairs,gyroscope,y,9.725870100010715,0.039809977823766274,0.19952437902112682,0.035166006021363216,0.962402671110323,1.8212780780767528,0,7.5784846752629855,0.5501618122977346,0.7683980650782712
Walking Downstairs,gyroscope,z,8.855720135998267,0.031150037147594338,0.17649373118497536,0.033964497957745476,0.9506334491435419,2.3754288746473557,0,6.528990929318297,0.4766081871345029,0.7383534599760483
