file,ema,kalman,lp,median,outlier
distorted_120,112.42484433962261,112.59665094339626,112.42484433962261,116.61466037735853,116.71377358490571
distorted_160,135.66826022304843,138.05204089219325,135.66826022304843,151.27059851301073,158.77299999999983
distorted_20,20.93460162601626,20.651325203252046,20.93460162601626,20.13524796747969,20.26528861788618
distorted_200,120.57524434389141,133.47203619909493,120.57524434389141,107.61418099547488,142.14882805429852
distorted_300,269.35827329192546,243.08365662650598,269.35827329192546,284.88199378882,279.02248795180725
distorted_40,32.7480934065934,30.99527173913042,32.7480934065934,34.76263736263738,34.7173152173913
distorted_80,75.3081558441558,75.99783982683978,75.3081558441558,76.62410822510817,76.99069696969698
