file,ema,kalman,lp,median,outlier
distorted_120,8.91772038907592,3.3182479432867984,8.91772038907592,1.1167853653931252,1.4057365564104796
distorted_160,22.378028225646972,8.731106248092837,22.378028225646972,32.81565365050418,3.5775501258522002
distorted_20,4.808065973332284,1.6433990435253893,4.808065973332284,2.411351105622672,2.216423344690795
distorted_200,56.916265637689406,25.053360204109648,56.916265637689406,98.0283117028574,94.58676517768953
distorted_300,60.89290571928182,74.99984571391914,60.89290571928182,57.43739881258737,70.99042185651894
distorted_40,6.730581879655044,6.711150487483124,6.730581879655044,6.937808393450467,7.38623055063201
distorted_80,6.67831017431076,3.6726746426487,6.67831017431076,4.682910727265759,4.569389891149431
