file,ema,kalman,lp,median,outlier
distorted_120,11.684759253661912,8.109772442890847,11.684759253661912,3.563965607165229,3.572962092327255
distorted_160,33.02950327322281,23.61486256946504,33.02950327322281,33.8978812216885,3.7758197096198742
distorted_20,4.888456303632091,1.7646547072366197,4.888456303632091,2.410242627701667,2.2277658875190376
distorted_200,97.63756914872206,71.06898539718021,97.63756914872206,134.5407273736332,110.69296109180345
distorted_300,67.9987548584394,93.97106787393376,67.9987548584394,59.220924263849454,73.81962293332359
distorted_40,9.881395476092687,11.219620840489576,9.881395476092687,8.677481469202435,9.064582620070656
distorted_80,8.149856165835658,5.426548916072547,8.149856165835658,5.764665176146277,5.463043293041435
