true_distance_cm,raw_mean_cm,raw_pct_error_of_mean,dist_lp_mean,dist_lp_pct_error_of_mean
10.0,9.187967686055375,8.120323139446253,9.179948400752764,8.200515992472361
20.0,19.831690380937815,0.8415480953109267,19.610489050148416,1.9475547492579182
30.0,30.429642159628777,1.432140532095924,30.287785500455865,0.9592850015195491
40.0,41.65924824661031,4.148120616525777,41.41350346509062,3.5337586627265516
50.0,52.799431011249496,5.598862022498992,52.514644320533215,5.0292886410664295
60.0,56.09202051551827,6.51329914080288,56.16818521641138,6.3863579726476996
