true_distance_cm,raw_mean_cm,raw_pct_error_of_mean,dist_ema_mean,dist_ema_pct_error_of_mean
10.0,11.059544827586215,10.595448275862154,11.050057945180928,10.50057945180928
20.0,20.487919708029185,2.4395985401459264,20.226712859175503,1.133564295877516
30.0,29.875750000000014,0.4141666666666192,29.708201297190794,0.9726623426973547
40.0,39.823109489051106,0.44222627737223513,39.532730984484985,1.1681725387875375
50.0,49.69125641025641,0.6174871794871848,49.35502093435049,1.2899581312990165
60.0,52.60788333333332,12.320194444444468,52.80829701054659,11.986171649089018
