activity,sensor,axis,snr_db,mse,rmse,nrmse,correlation,smoothness_improvement,lag_samples,freq_distortion,peak_preservation_ratio,dynamic_range_ratio
Walking Downstairs,accelerometer,x,12.291453573351252,0.26124833240252493,0.5111245762067452,0.037658201842906074,0.9721619470967532,1.2569171693802537,0,20.301031910570824,1.025,0.9366731345847376
Walking Downstairs,accelerometer,y,14.86465443272268,2.408755917201485,1.5520167258124138,0.0409016336797423,0.9833277257139209,1.7099096486251883,0,55.73237600248919,1.072139303482587,0.8465020900679638
Walking Downstairs,accelerometer,z,12.680362510235915,0.6383748917080905,0.7989836617278795,0.043514944426354896,0.9518926442219184,1.2097956627289144,0,30.29886926970274,1.0476190476190477,0.8091015777762691
Walking Downstairs,gyroscope,x,6.70539760350323,0.03713831648435102,0.19271304181178558,0.056980711356818106,0.9114437676513562,0.9165473182179822,0,7.3506792563110785,1.1355311355311355,0.8655505219361962
Walking Downstairs,gyroscope,y,12.04546550427412,0.029165164272639772,0.17077811415002736,0.030099500722570897,0.9688223375285742,0.9883449908707722,0,6.701940457225864,1.0420711974110033,0.9923918658539223
Walking Downstairs,gyroscope,z,9.85409682302839,0.028855651956160928,0.1698695144991029,0.03268973203496503,0.951971434030501,1.1024766399576158,0,6.413513501552055,1.0380116959064327,0.7429172114822549
