t_ms,host_time_iso,true_distance_cm,measured_dist_cm,t_rel_ms_global,t_rel_ms_truth,dist_ema_cm,dist_lp_cm,dist_median_cm,dist_outlier_cm,dist_kalman_cm,measured_dist_cm_cal,dist_ema_cm_cal,dist_lp_cm_cal,dist_median_cm_cal,dist_outlier_cm_cal,dist_kalman_cm_cal
624563,2025-09-21T11:48:48.209,10.0,11.233,21700,21700.0,11.092225701957556,11.12894922035265,11.233,11.233,10.929067772735468,9.383781787486047,9.224861230133314,9.266318528038234,9.383781787486047,9.383781787486047,9.040671719625692
624663,2025-09-21T11:48:48.309,10.0,11.216,21800,21800.0,11.116980561566045,11.150711915264488,11.233,11.233,10.941616047492788,9.364590432866883,9.252807070680028,9.290886504245396,9.383781787486047,9.383781787486047,9.05483750731548
624763,2025-09-21T11:48:48.409,10.0,11.233,21900,21900.0,11.140184449252837,11.171283936448365,11.233,11.233,10.95435900748967,9.383781787486047,9.279002014041232,9.314110325055559,9.383781787486047,9.383781787486047,9.069223075797716
624863,2025-09-21T11:48:48.510,10.0,11.233,22000,22000.0,11.15874755940227,11.186712952336274,11.233,11.233,10.966544685488222,9.383781787486047,9.299957968730197,9.331528190663182,9.383781787486047,9.383781787486047,9.082979526841548
624963,2025-09-21T11:48:48.610,10.0,11.233,22100,22100.0,11.173598047521818,11.198284714252205,11.233,11.233,10.97819745284611,9.383781787486047,9.316722732481367,9.344591589868898,9.383781787486047,9.383781787486047,9.096134373350953
625063,2025-09-21T11:48:48.709,10.0,11.233,22200,22200.0,11.185478438017455,11.206963535689153,11.233,11.233,10.989340615099515,9.383781787486047,9.330134543482306,9.354389139273184,9.383781787486047,9.383781787486047,9.108713925020599
625163,2025-09-21T11:48:48.809,10.0,11.233,22300,22300.0,11.194982750413965,11.213472651766866,11.233,11.233,10.999996458574218,9.383781787486047,9.340863992283055,9.3617373013264,9.383781787486047,9.383781787486047,9.120743340955265
625263,2025-09-21T11:48:48.909,10.0,11.233,22400,22400.0,11.202586200331174,11.218354488825149,11.233,11.233,11.010186294958288,9.383781787486047,9.349447551323657,9.36724842286631,9.383781787486047,9.383781787486047,9.132246679988086
625363,2025-09-21T11:48:49.009,10.0,11.233,22500,22500.0,11.20866896026494,11.222015866618861,11.233,11.233,11.019930503925469,9.383781787486047,9.356314398556137,9.371381764021244,9.383781787486047,9.383781787486047,9.143246948798225
625463,2025-09-21T11:48:49.109,10.0,11.233,22600,22600.0,11.213535168211953,11.224761899964147,11.233,11.233,11.02924857389455,9.383781787486047,9.36180787634212,9.374481769887446,9.383781787486047,9.383781787486047,9.153766147924276
625563,2025-09-21T11:48:49.210,10.0,11.233,22700,22700.0,11.217428134569564,11.22682142497311,11.233,11.233,11.038159141006217,9.383781787486047,9.366202658570906,9.376806774287097,9.383781787486047,9.383781787486047,9.163825315765326
625663,2025-09-21T11:48:49.309,10.0,11.233,22800,22800.0,11.220542507655653,11.228366068729834,11.233,11.233,11.046680026395345,9.383781787486047,9.369718484353935,9.378550527586835,9.383781787486047,9.383781787486047,9.173444570657797
625763,2025-09-21T11:48:49.409,10.0,11.233,22900,22900.0,11.223034006124523,11.229524551547375,11.233,11.233,11.054828271833284,9.383781787486047,9.37253114498036,9.379858342561636,9.383781787486047,9.383781787486047,9.182643151112117
625863,2025-09-21T11:48:49.509,10.0,11.233,23000,23000.0,11.22502720489962,11.230393413660531,11.233,11.233,11.062620173811409,9.383781787486047,9.3747812734815,9.380839203792739,9.383781787486047,9.383781787486047,9.191439454289764
625963,2025-09-21T11:48:49.610,10.0,11.645,23100,23100.0,11.309021763919697,11.334045060245398,11.645,11.439,11.08808912203067,9.848889911197556,9.469603001024712,9.497851880643942,9.848889911197556,9.616335849341802,9.220191431763467
626063,2025-09-21T11:48:49.709,10.0,11.645,23200,23200.0,11.376217411135759,11.411783795184048,11.645,11.645,11.112444248484897,9.848889911197556,9.545460383059282,9.585611388282349,9.848889911197556,9.848889911197556,9.247686012268034
626163,2025-09-21T11:48:49.809,10.0,11.645,23300,23300.0,11.429973928908607,11.470087846388036,11.645,11.645,11.13573426342814,9.848889911197556,9.606146288686936,9.651431019011149,9.848889911197556,9.848889911197556,9.273978184965767
626263,2025-09-21T11:48:49.910,10.0,11.645,23400,23400.0,11.472979143126887,11.513815884791027,11.645,11.645,11.158005746891286,9.848889911197556,9.654695013189063,9.700795742057753,9.848889911197556,9.848889911197556,9.299120534203183
626363,2025-09-21T11:48:50.009,10.0,11.233,23500,23500.0,11.42498331450151,11.443611913593271,11.233,11.233,11.161285435956875,9.383781787486047,9.60051236804846,9.621542253414827,9.383781787486047,9.383781787486047,9.302822985726614
626463,2025-09-21T11:48:50.109,10.0,11.233,23600,23600.0,11.38658665160121,11.390958935194954,11.233,11.233,11.164421695893559,9.383781787486047,9.557166251935978,9.562102136932634,9.383781787486047,9.383781787486047,9.3063635196456
626563,2025-09-21T11:48:50.210,10.0,11.233,23700,23700.0,11.355869321280968,11.351469201396215,11.233,11.413,11.167420799221313,9.383781787486047,9.522489359045995,9.517522049570985,9.383781787486047,9.586984365806611,9.309749217028095
626663,2025-09-21T11:48:50.309,10.0,11.593,23800,23800.0,11.403295457024775,11.41185190104716,11.593,11.593,11.186032458021804,9.790186944127171,9.576028876062232,9.585688273210032,9.790186944127171,9.790186944127171,9.330759978445222
626763,2025-09-21T11:48:50.409,10.0,11.593,23900,23900.0,11.44123636561982,11.45713892578537,11.593,11.593,11.203830181734785,9.790186944127171,9.618860489675217,9.636812940939318,9.790186944127171,9.790186944127171,9.350851885926971
626863,2025-09-21T11:48:50.509,10.0,11.593,24000,24000.0,11.471589092495856,11.491104194339028,11.593,11.593,11.220849565808129,9.790186944127171,9.65312578056561,9.67515644173628,9.790186944127171,9.790186944127171,9.37006512328881
626963,2025-09-21T11:48:50.610,10.0,11.593,24100,24100.0,11.495871273996686,11.516578145754272,11.593,11.593,11.23712464901037,9.790186944127171,9.680538013277921,9.703914067334004,9.790186944127171,9.790186944127171,9.388438117005904
627063,2025-09-21T11:48:50.710,10.0,11.593,24200,24200.0,11.51529701919735,11.535683609315704,11.593,11.593,11.252687981508256,9.790186944127171,9.702467799447774,9.725482286532298,9.790186944127171,9.790186944127171,9.406007613066077
627163,2025-09-21T11:48:50.810,10.0,11.645,24300,24300.0,11.54123761535788,11.563012706986779,11.593,11.610333333333333,11.269844781970322,9.848889911197556,9.73175222179773,9.756334192698613,9.790186944127171,9.8097545998173,9.425375980230651
627263,2025-09-21T11:48:50.910,10.0,11.593,24400,24400.0,11.551590092286306,11.570509530240084,11.645,11.627666666666666,11.283977179991131,9.790186944127171,9.74343916626362,9.764797380555752,9.848889911197556,9.829322255507428,9.44133008976221
627363,2025-09-21T11:48:51.009,10.0,11.645,24500,24500.0,11.570272073829045,11.589132147680063,11.645,11.645,11.29976562437332,9.848889911197556,9.76452931525041,9.785820513216205,9.848889911197556,9.848889911197556,9.459153715351828
627463,2025-09-21T11:48:51.109,10.0,11.645,24600,24600.0,11.585217659063238,11.603099110760047,11.645,11.645,11.314863600002644,9.848889911197556,9.78140143443984,9.801587862711543,9.848889911197556,9.848889911197556,9.476197868547938
627563,2025-09-21T11:48:51.209,10.0,11.645,24700,24700.0,11.597174127250591,11.613574333070035,11.645,11.645,11.329301302830563,9.848889911197556,9.794899129791386,9.813413374833047,9.848889911197556,9.848889911197556,9.492496637657158
627663,2025-09-21T11:48:51.309,10.0,11.645,24800,24800.0,11.606739301800474,11.621430749802526,11.645,11.645,11.343107608262912,9.848889911197556,9.805697286072622,9.822282508924172,9.848889911197556,9.848889911197556,9.508082620217902
627763,2025-09-21T11:48:51.409,10.0,11.645,24900,24900.0,11.61439144144038,11.627323062351895,11.645,11.645,11.356310128910707,9.848889911197556,9.81433581109761,9.828934359492518,9.848889911197556,9.848889911197556,9.522986988195473
627863,2025-09-21T11:48:51.509,10.0,11.645,25000,25000.0,11.620513153152306,11.631742296763921,11.645,11.645,11.368935269815381,9.848889911197556,9.8212466311176,9.833923247418777,9.848889911197556,9.848889911197556,9.537239550325975
627963,2025-09-21T11:48:51.609,10.0,11.593,25100,25100.0,11.615010522521844,11.62205672257294,11.593,11.593,11.37873418925645,9.790186944127171,9.815034693719515,9.822989171595879,9.790186944127171,9.790186944127171,9.548301581965866
628063,2025-09-21T11:48:51.710,10.0,11.593,25200,25200.0,11.610608418017476,11.614792541929706,11.593,11.593,11.388104577075447,9.790186944127171,9.810065143801047,9.814788614728702,9.790186944127171,9.790186944127171,9.558879842880778
628163,2025-09-21T11:48:51.809,10.0,11.593,25300,25300.0,11.607086734413981,11.60934440644728,11.593,11.593,11.397065174048082,9.790186944127171,9.806089503866271,9.80863819707832,9.790186944127171,9.790186944127171,9.568995489592613
628263,2025-09-21T11:48:51.910,10.0,11.593,25400,25400.0,11.604269387531184,11.60525830483546,11.593,11.593,11.405633901368367,9.790186944127171,9.80290899191845,9.804025383840532,9.790186944127171,9.790186944127171,9.57866875339488
628363,2025-09-21T11:48:52.009,10.0,11.593,25500,25500.0,11.602015510024948,11.602193728626595,11.593,11.593,11.413827896490996,9.790186944127171,9.800364582360196,9.800565773912194,9.790186944127171,9.790186944127171,9.587918980815239
628463,2025-09-21T11:48:52.109,10.0,11.593,25600,25600.0,11.600212408019958,11.599895296469946,11.593,11.593,11.421663547406267,9.790186944127171,9.79832905471359,9.797971066465937,9.790186944127171,9.790186944127171,9.596764672308588
628563,2025-09-21T11:48:52.209,10.0,11.593,25700,25700.0,11.598769926415967,11.598171472352458,11.593,11.593,11.429156525416051,9.790186944127171,9.796700632596309,9.796025035881243,9.790186944127171,9.790186944127171,9.605223519257962
628663,2025-09-21T11:48:52.310,10.0,11.593,25800,25800.0,11.597615941132775,11.596878604264344,11.593,11.593,11.436321816476404,9.790186944127171,9.795397894902482,9.794565512942725,9.790186944127171,9.790186944127171,9.613312439357301
628763,2025-09-21T11:48:52.410,10.0,11.593,25900,25900.0,11.59669275290622,11.595908953198258,11.593,11.593,11.443173751169482,9.790186944127171,9.79435570474742,9.793470870738837,9.790186944127171,9.790186944127171,9.62104761044684
628863,2025-09-21T11:48:52.509,10.0,11.593,26000,26000.0,11.595954202324977,11.595181714898693,11.593,11.593,11.4497260333647,9.790186944127171,9.793521952623372,9.792649889085922,9.790186944127171,9.790186944127171,9.628444502868799
628963,2025-09-21T11:48:52.609,10.0,11.593,26100,26100.0,11.595363361859983,11.594636286174019,11.593,11.593,11.455991767626472,9.790186944127171,9.792854950924134,9.792034152846234,9.790186944127171,9.790186944127171,9.63551791040804
629063,2025-09-21T11:48:52.709,10.0,11.593,26200,26200.0,11.594890689487986,11.594227214630514,11.593,11.593,11.461983485423344,9.790186944127171,9.792321349564741,9.791572350666467,9.790186944127171,9.790186944127171,9.642281979879673
629163,2025-09-21T11:48:52.810,10.0,11.593,26300,26300.0,11.59451255159039,11.593920410972885,11.593,11.593,11.46771317019093,9.790186944127171,9.791894468477228,9.791225999031642,9.790186944127171,9.790186944127171,9.648750239422657
629263,2025-09-21T11:48:52.909,10.0,11.593,26400,26400.0,11.594210041272312,11.593690308229665,11.593,11.593,11.473192281298779,9.790186944127171,9.791552963607216,9.790966235305525,9.790186944127171,9.790186944127171,9.654935625556103
629363,2025-09-21T11:48:53.009,10.0,11.593,26500,26500.0,11.59396803301785,11.593517731172248,11.593,11.593,11.478431776969124,9.790186944127171,9.791279759711209,9.790771412510939,9.790186944127171,9.790186944127171,9.660850509052288
629463,2025-09-21T11:48:53.109,10.0,11.593,26600,26600.0,11.59377442641428,11.593388298379185,11.593,11.593,11.483442136193318,9.790186944127171,9.791061196594402,9.790625295414994,9.790186944127171,9.790186944127171,9.666506719678225
629563,2025-09-21T11:48:53.209,10.0,11.593,26700,26700.0,11.593619541131424,11.593291223784389,11.593,11.593,11.48823337968982,9.790186944127171,9.790886346100955,9.790515707593041,9.790186944127171,9.790186944127171,9.671915569855173
629663,2025-09-21T11:48:53.309,10.0,11.593,26800,26800.0,11.59349563290514,11.593218417838292,11.593,11.593,11.492815089945633,9.790186944127171,9.7907464657062,9.790433516726573,9.790186944127171,9.790186944127171,9.677087877283501
629763,2025-09-21T11:48:53.409,10.0,11.593,26900,26900.0,11.593396506324114,11.59316381337872,11.593,11.593,11.497196430381278,9.790186944127171,9.790634561390398,9.790371873576724,9.790186944127171,9.790186944127171,9.682033986578073
629863,2025-09-21T11:48:53.509,10.0,11.593,27000,27000.0,11.593317205059291,11.59312286003404,11.593,11.593,11.501386163677633,9.790186944127171,9.79054503793775,9.790325641214334,9.790186944127171,9.790186944127171,9.686763789957489
629963,2025-09-21T11:48:53.609,10.0,11.593,27100,27100.0,11.593253764047434,11.59309214502553,11.593,11.593,11.505392669301298,9.790186944127171,9.790473419175637,9.790290966942546,9.790186944127171,9.790186944127171,9.691286747028514
630063,2025-09-21T11:48:53.709,10.0,11.593,27200,27200.0,11.593203011237948,11.593069108769146,11.593,11.593,11.509223960263524,9.790186944127171,9.790416124165944,9.790264961238702,9.790186944127171,9.790186944127171,9.695611903705295
630163,2025-09-21T11:48:53.810,10.0,11.593,27300,27300.0,11.59316240899036,11.59305183157686,11.593,11.593,11.512887699146244,9.790186944127171,9.79037028815819,9.790245456960818,9.790186944127171,9.790186944127171,9.699747910301195
630263,2025-09-21T11:48:53.910,10.0,11.593,27400,27400.0,11.593129927192289,11.593038873682644,11.593,11.593,11.516391213427225,9.790186944127171,9.79033361935199,9.790230828752406,9.790186944127171,9.790186944127171,9.703703038829406
630363,2025-09-21T11:48:54.009,10.0,11.542,27500,27500.0,11.582903941753832,11.580279155261984,11.542,11.542,11.517511150671815,9.73261288026968,9.778789471535529,9.775826341631724,9.73261288026968,9.73261288026968,9.704967339583064
630463,2025-09-21T11:48:54.109,10.0,11.542,27600,27600.0,11.574723153403067,11.570709366446488,11.542,11.542,11.518582110217741,9.73261288026968,9.76955415328236,9.765022976291213,9.73261288026968,9.73261288026968,9.706176349255337
630563,2025-09-21T11:48:54.209,10.0,11.542,27700,27700.0,11.568178522722455,11.563532024834867,11.542,11.542,11.519606233984096,9.73261288026968,9.762165898679825,9.756920452285833,9.73261288026968,9.73261288026968,9.707332485865575
630663,2025-09-21T11:48:54.309,10.0,11.542,27800,27800.0,11.562942818177966,11.55814901862615,11.542,11.542,11.520585570218413,9.73261288026968,9.7562552949978,9.750843559281794,9.73261288026968,9.73261288026968,9.708438061686998
630763,2025-09-21T11:48:54.409,10.0,11.542,27900,27900.0,11.558754254542373,11.554111763969612,11.542,11.542,11.521522077593163,9.73261288026968,9.751526812052177,9.746285889528764,9.73261288026968,9.73261288026968,9.709495287871249
630863,2025-09-21T11:48:54.509,10.0,11.542,28000,28000.0,11.5554034036339,11.551083822977208,11.542,11.542,11.522417629123094,9.73261288026968,9.747744025695678,9.742867637213994,9.73261288026968,9.73261288026968,9.710506278870696
630963,2025-09-21T11:48:54.608,10.0,11.542,28100,28100.0,11.55272272290712,11.548812867232906,11.542,11.542,11.523274015911268,9.73261288026968,9.744717796610477,9.740303947977914,9.73261288026968,9.73261288026968,9.711473056667344
631063,2025-09-21T11:48:54.710,10.0,11.542,28200,28200.0,11.550578178325697,11.54710965042468,11.542,11.542,11.524092950731259,9.73261288026968,9.742296813342321,9.738381181050855,9.73261288026968,9.73261288026968,9.712397554816782
631163,2025-09-21T11:48:54.809,10.0,11.542,28300,28300.0,11.548862542660558,11.54583223781851,11.542,11.542,11.52487607145271,9.73261288026968,9.740360026727792,9.736939105855562,9.73261288026968,9.73261288026968,9.71328162231531
631263,2025-09-21T11:48:54.910,10.0,11.542,28400,28400.0,11.547490034128447,11.544874178363884,11.542,11.542,11.525624944317064,9.73261288026968,9.73881059743617,9.735857549459094,9.73261288026968,9.73261288026968,9.714127027297927
631363,2025-09-21T11:48:55.009,10.0,11.542,28500,28500.0,11.546392027302758,11.544155633772913,11.542,11.542,11.52634106707005,9.73261288026968,9.737571054002874,9.735046382161741,9.73261288026968,9.73261288026968,9.714935460574598
631463,2025-09-21T11:48:55.109,10.0,11.542,28600,28600.0,11.545513621842208,11.543616725329684,11.542,11.542,11.527025871957173,9.73261288026968,9.736579419256234,9.734438006688723,9.73261288026968,9.73261288026968,9.715708539011874
631563,2025-09-21T11:48:55.209,10.0,11.542,28700,28700.0,11.544810897473766,11.543212543997264,11.542,11.542,11.52768072858821,9.73261288026968,9.735786111458925,9.733981725083964,9.73261288026968,9.73261288026968,9.716447808766638
631663,2025-09-21T11:48:55.309,10.0,11.542,28800,28800.0,11.544248717979015,11.542909407997948,11.542,11.542,11.528306946676421,9.73261288026968,9.735151465221076,9.733639513880394,9.73261288026968,9.73261288026968,9.717154748378391
631763,2025-09-21T11:48:55.409,10.0,11.542,28900,28900.0,11.543798974383213,11.542682055998462,11.542,11.542,11.528905778657984,9.73261288026968,9.734643748230798,9.733382855477714,9.73261288026968,9.73261288026968,9.717830771726359
656463,2025-09-21T11:49:20.110,20.0,20.494,53600,0.0,13.333839179506569,13.780511541998846,20.494,20.494,11.920972106787595,19.838554442079,11.755425887000438,12.259675752128036,19.838554442079,19.838554442079,10.16043570921865
656563,2025-09-21T11:49:20.210,20.0,20.494,53700,100.0,14.765871343605255,15.458883656499134,20.494,20.494,12.295892379130064,19.838554442079,13.372051598016153,14.154395424615778,19.838554442079,19.838554442079,10.583684409244416
656663,2025-09-21T11:49:20.310,20.0,20.494,53800,200.0,15.911497074884206,16.71766274237435,20.494,20.494,12.654416436230168,19.838554442079,14.665352166828725,15.575435178981586,19.838554442079,19.838554442079,10.988423369203801
656763,2025-09-21T11:49:20.410,20.0,20.494,53900,300.0,16.827997659907364,17.66174705678076,20.494,20.494,12.997261326202185,19.838554442079,15.699992621878778,16.641214994755938,19.838554442079,19.838554442079,11.375462067016823
656863,2025-09-21T11:49:20.510,20.0,20.494,54000,400.0,17.56119812792589,18.36981029258557,20.494,20.494,13.325112738826128,19.838554442079,16.527704985918824,17.440549856586703,19.838554442079,19.838554442079,11.745574580079175
656963,2025-09-21T11:49:20.610,20.0,20.494,54100,500.0,18.147758502340714,18.900857719439177,20.494,20.494,13.638626376927306,19.838554442079,17.18987487715086,18.040051002959775,19.838554442079,19.838554442079,12.09950113341706
657063,2025-09-21T11:49:20.710,20.0,20.494,54200,600.0,18.617006801872574,19.299143289579384,20.494,20.494,13.938429267781972,19.838554442079,17.719610790136493,18.489676862739582,19.838554442079,19.838554442079,12.437949580137207
657163,2025-09-21T11:49:20.810,20.0,20.494,54300,700.0,18.99240544149806,19.59785746718454,20.494,20.494,14.225121017171883,19.838554442079,18.143399520524994,18.82689625757444,19.838554442079,19.838554442079,12.76159681713311
657263,2025-09-21T11:49:20.910,20.0,20.494,54400,800.0,19.292724353198448,19.821893100388404,20.494,20.494,14.499275008595857,19.838554442079,18.482430504835797,19.079810803700582,19.838554442079,19.838554442079,13.071090138878805
657363,2025-09-21T11:49:21.010,20.0,20.494,54500,900.0,19.53297948255876,19.989919825291302,20.494,20.494,14.76143955003678,19.838554442079,18.75365529228444,19.269496713295183,19.838554442079,19.838554442079,13.367048532017826
657463,2025-09-21T11:49:21.110,20.0,20.494,54600,1000.0,19.725183586047006,20.115939868968475,20.494,20.494,15.012138970577562,19.838554442079,18.970635122243348,19.411761145491138,19.838554442079,19.838554442079,13.650063913336481
657563,2025-09-21T11:49:21.210,20.0,20.494,54700,1100.0,19.878946868837605,20.210454901726358,20.494,20.494,15.251874669059312,19.838554442079,19.14421898621048,19.518459469638106,19.838554442079,19.838554442079,13.920702313597438
657663,2025-09-21T11:49:21.310,20.0,20.494,54800,1200.0,20.001957495070084,20.281341176294767,20.494,20.494,15.481126116879016,19.838554442079,19.283086077384183,19.598483212748327,19.838554442079,19.838554442079,14.17950500960125
657763,2025-09-21T11:49:21.410,20.0,20.494,54900,1300.0,20.10036599605607,20.334505882221073,20.494,20.494,15.700351816932336,19.838554442079,19.39417975032315,19.658501020080994,19.838554442079,19.838554442079,14.426989606739944
657863,2025-09-21T11:49:21.510,20.0,20.494,55000,1400.0,20.179092796844856,20.374379411665807,20.494,20.494,15.909990220619395,19.838554442079,19.483054688674322,19.703514375580497,19.838554442079,19.838554442079,14.66365107420782
657963,2025-09-21T11:49:21.610,20.0,20.494,55100,1500.0,20.242074237475887,20.404284558749353,20.494,20.494,16.110460604747583,19.838554442079,19.55415463935526,19.737274392205123,19.838554442079,19.838554442079,14.889962734939825
658063,2025-09-21T11:49:21.710,20.0,20.477,55200,1600.0,20.28905938998071,20.422463419062016,20.494,20.485500000000002,16.301420456930792,19.819363087459838,19.607196328976176,19.7577965660188,19.838554442079,19.82895876476942,15.105537925602835
658163,2025-09-21T11:49:21.810,20.0,20.477,55300,1700.0,20.32664751198457,20.43609756429651,20.477,20.477,16.48402915002778,19.819363087459838,19.649629680672913,19.77318819637906,19.819363087459838,19.819363087459838,15.311685465942038
658263,2025-09-21T11:49:21.910,20.0,20.494,55400,1800.0,20.36011800958766,20.45057317322238,20.477,20.477,16.65939535457913,19.838554442079,19.68741463295413,19.789529757804043,19.819363087459838,19.819363087459838,15.509656937692732
658363,2025-09-21T11:49:22.010,20.0,20.477,55500,1900.0,20.383494407670128,20.457179879916787,20.477,20.477,16.826348896685193,19.819363087459838,19.713804323855275,19.796988090217994,19.819363087459838,19.819363087459838,15.698131327779972
658463,2025-09-21T11:49:22.110,20.0,20.477,55600,2000.0,20.402195526136104,20.46213490993759,20.477,20.477,16.986001136584573,19.819363087459838,19.734916076576187,19.802581839528454,19.819363087459838,19.819363087459838,15.87836325434779
658563,2025-09-21T11:49:22.210,20.0,20.477,55700,2100.0,20.417156420908885,20.465851182453193,20.477,20.477,17.138671378757074,19.819363087459838,19.75180547875292,19.8067771515113,19.819363087459838,19.819363087459838,16.05071318124933
658663,2025-09-21T11:49:22.310,20.0,20.477,55800,2200.0,20.42912513672711,20.468638386839896,20.477,20.477,17.284664963687046,19.819363087459838,19.765317000494306,19.809923635498436,19.819363087459838,19.819363087459838,16.215525808338395
658763,2025-09-21T11:49:22.410,20.0,20.477,55900,2300.0,20.43870010938169,20.47072879012992,20.477,20.477,17.424273878544355,19.819363087459838,19.776126217887413,19.812283498488785,19.819363087459838,19.819363087459838,16.37313076086918
658863,2025-09-21T11:49:22.510,20.0,20.477,56000,2400.0,20.446360087505354,20.47229659259744,20.477,20.477,17.557777341158722,19.819363087459838,19.7847735918019,19.81405339573155,19.819363087459838,19.819363087459838,16.523843248746747
658963,2025-09-21T11:49:22.610,20.0,20.477,56100,2500.0,20.452488070004286,20.47347244444808,20.477,20.477,17.685442358455376,19.819363087459838,19.79169149093349,19.81538081866362,19.819363087459838,19.819363087459838,16.667964696946854
659063,2025-09-21T11:49:22.710,20.0,20.477,56200,2600.0,20.45739045600343,20.47435433333606,20.477,20.477,17.807524260468917,19.819363087459838,19.797225810238764,19.816376385862675,19.819363087459838,19.819363087459838,16.80578334836591
659163,2025-09-21T11:49:22.810,20.0,20.477,56300,2700.0,20.461312364802748,20.475015750002044,20.477,20.477,17.92426721100337,19.819363087459838,19.801653265682983,19.817123061261963,19.819363087459838,19.819363087459838,16.93757484030675
659263,2025-09-21T11:49:22.910,20.0,20.477,56400,2800.0,20.4644498918422,20.475511812501534,20.477,20.477,18.035904695959815,19.819363087459838,19.805195230038354,19.817683067811434,19.819363087459838,19.819363087459838,17.063602755753262
659363,2025-09-21T11:49:23.010,20.0,20.477,56500,2900.0,20.46695991347376,20.47588385937615,20.477,20.477,18.14265999030816,19.819363087459838,19.808028801522653,19.818103072723535,19.819363087459838,19.819363087459838,17.184119150536343
659463,2025-09-21T11:49:23.110,20.0,20.477,56600,3000.0,20.468967930779012,20.476162894532113,20.477,20.477,18.24474660463711,19.819363087459838,19.810295658710093,19.81841807640761,19.819363087459838,19.819363087459838,17.299365057445563
659563,2025-09-21T11:49:23.211,20.0,20.494,56700,3100.0,20.473974344623212,20.480622170899085,20.494,20.485500000000002,18.3431121653297,19.838554442079,19.815947415383878,19.823452167825458,19.838554442079,19.82895876476942,17.41041025494935
659663,2025-09-21T11:49:23.310,20.0,20.494,56800,3200.0,20.47797947569857,20.483966628174315,20.494,20.494,18.437175950352934,19.838554442079,19.820468820722905,19.827227736388846,19.838554442079,19.838554442079,17.516599164078862
659763,2025-09-21T11:49:23.410,20.0,20.494,56900,3300.0,20.48118358055886,20.486474971130736,20.494,20.494,18.527126087276866,19.838554442079,19.824085944994128,19.830059412811384,19.838554442079,19.838554442079,17.618144162652367
659863,2025-09-21T11:49:23.510,20.0,20.477,57000,3400.0,20.48034686444709,20.484106228348054,20.494,20.494,18.612399023220966,19.819363087459838,19.82314137348727,19.8273853314735,19.838554442079,19.838554442079,17.714409054012396
659963,2025-09-21T11:49:23.610,20.0,20.494,57100,3500.0,20.483077491557673,20.48657967126104,20.494,20.494,18.694686210365877,19.838554442079,19.82622398720562,19.830177609124874,19.838554442079,19.838554442079,17.80730332396013
660063,2025-09-21T11:49:23.710,20.0,20.494,57200,3600.0,20.48526199324614,20.48843475344578,20.494,20.494,18.77337476993151,19.838554442079,19.828690078180298,19.832271817363406,19.838554442079,19.838554442079,17.89613509167162
660163,2025-09-21T11:49:23.810,20.0,20.494,57300,3700.0,20.487009594596913,20.489826065084337,20.494,20.494,18.848622079037003,19.838554442079,19.83066295096004,19.83384247354231,19.838554442079,19.838554442079,17.98108202068229
660263,2025-09-21T11:49:23.910,20.0,20.494,57400,3800.0,20.488407675677532,20.49086954881325,20.494,20.494,18.920578632300565,19.838554442079,19.832241249183834,19.83502046567648,19.838554442079,19.838554442079,18.062314004850162
660363,2025-09-21T11:49:24.010,20.0,20.494,57500,3900.0,20.489526140542026,20.491652161609938,20.494,20.494,18.989388342828725,19.838554442079,19.833503887762866,19.83590395977711,19.838554442079,19.838554442079,18.139993508143572
660463,2025-09-21T11:49:24.110,20.0,20.494,57600,4000.0,20.49042091243362,20.492239121207454,20.494,20.494,19.05518883004254,19.838554442079,19.834513998626093,19.836566580352585,19.838554442079,19.838554442079,18.214275889569105
660563,2025-09-21T11:49:24.210,20.0,20.494,57700,4100.0,20.4911367299469,20.49267934090559,20.494,20.494,19.118111694916433,19.838554442079,19.83532208731668,19.837063545784186,19.838554442079,19.838554442079,18.285309713889614
660663,2025-09-21T11:49:24.310,20.0,20.494,57800,4200.0,20.49170938395752,20.49300950567919,20.494,20.494,19.17828278318016,19.838554442079,19.835968558269144,19.83743626985789,19.838554442079,19.838554442079,18.35323704875374
660763,2025-09-21T11:49:24.410,20.0,20.494,57900,4300.0,20.492167507166016,20.49325712925939,20.494,20.494,19.235822437010242,19.838554442079,19.836485735031115,19.837715812913164,19.838554442079,19.838554442079,18.418193748831218
660863,2025-09-21T11:49:24.510,20.0,20.494,58000,4400.0,20.492534005732814,20.493442846944543,20.494,20.494,19.290845735714342,19.838554442079,19.836899476440696,19.837925470204624,19.838554442079,19.838554442079,18.480309727522194
660963,2025-09-21T11:49:24.610,20.0,20.494,58100,4500.0,20.492827204586252,20.493582135208406,20.494,20.494,19.343462725889868,19.838554442079,19.837230469568357,19.83808271317322,19.838554442079,19.838554442079,18.539709216784054
661063,2025-09-21T11:49:24.710,20.0,20.494,58200,4600.0,20.493061763669004,20.493686601406303,20.494,20.494,19.393778641517173,19.838554442079,19.83749526407049,19.83820064539966,19.838554442079,19.838554442079,18.596511015595322
661163,2025-09-21T11:49:24.810,20.0,20.494,58300,4700.0,20.493249410935206,20.49376495105473,20.494,20.494,19.441894114427512,19.838554442079,19.837707099672194,19.838289094569497,19.838554442079,19.838554442079,18.65082872755362
661263,2025-09-21T11:49:24.909,20.0,20.494,58400,4800.0,20.493399528748167,20.493823713291047,20.494,20.494,19.487905375566704,19.838554442079,19.837876568153558,19.838355431446875,19.838554442079,19.838554442079,18.702770988082868
