activity,sensor,axis,snr_db,mse,rmse,nrmse,correlation,smoothness_improvement,lag_samples,freq_distortion,peak_preservation_ratio,dynamic_range_ratio
Walking Upstairs,accelerometer,x,11.079119093069913,0.6913709668331001,0.8314872018456448,0.027519179845873768,0.9650273390693874,6.874805529460457,0,32.29598195287194,0.3613636363636364,0.5338351822486292
Walking Upstairs,accelerometer,y,20.231698032917862,0.6774836715151785,0.8230939627498057,0.027095396999504542,0.9948555296688396,2.5814472612656627,0,31.134346988945417,0.47368421052631576,0.8415825977273683
Walking Upstairs,accelerometer,z,16.768217402353688,0.28801926586972626,0.5366742642140819,0.026870754210676785,0.9844927209262906,2.2888205629984326,0,20.82697368433457,0.5095367847411444,0.9094941261042931
Walking Upstairs,gyroscope,x,15.475517827836125,0.01676195435085983,0.12946796650469114,0.02100498921857386,0.9876981337950644,1.7381618602446196,0,4.78679993121563,0.49158249158249157,0.8656161511218532
Walking Upstairs,gyroscope,y,9.55283277406252,0.04024809313156774,0.20061927407796026,0.04179752228491036,0.9569338271852594,2.1338386995410046,0,7.492510581635868,0.45714285714285713,0.7759395991622052
Walking Upstairs,gyroscope,z,14.157036316025843,0.034681308657478066,0.1862291831520454,0.027852727993970466,0.9831306043862096,2.1106052721261475,0,7.2288287753744,0.43026706231454004,0.7919298595079327
